Time, xActual, yActual, angleActual, xTarget, yTarget, angleTarget, XTE, lagE, angleE, pLeft, pRight, pathNumber, motionState
146.876414, 0.19177, 0.42835, 1.5707963267948966, 0.19177, 0.42835, 1.5707963267948966, -0.0, 0.0, 0.0, 0.0, 0.0, 0, WAITING
146.881208, 0.19177, 0.42835, 1.5707963267948966, 0.19177, 0.42835, 1.5707963267948966, -0.0, 0.0, 0.0, 0.0, 0.0, 0, WAITING
146.886418, 0.19177, 0.42835, 1.5707963267948966, 0.19177, 0.42835, 1.5707963267948966, -0.0, 0.0, 0.0, 0.0, 0.0, 0, WAITING
146.891684, 0.19177, 0.42835, 1.5707963267948966, 0.19177, 0.42835, 1.5707963267948966, -0.0, 0.0, 0.0, 0.0, 0.0, 0, WAITING
146.896903, 0.19177, 0.42835, 1.5707963267948966, 0.19177, 0.42835, 1.5707963267948966, -0.0, 0.0, 0.0, 0.0, 0.0, 0, WAITING
146.902127, 0.19177, 0.42835, 1.5707963267948966, 0.19177, 0.42835, 1.5707963267948966, -0.0, 0.0, 0.0, 0.0, 0.0, 0, WAITING
146.907346, 0.19177, 0.42835, 1.5707963267948966, 0.19177, 0.42835, 1.5707963267948966, -0.0, 0.0, 0.0, 0.0, 0.0, 0, WAITING
146.912519, 0.19177, 0.42835, 1.5707963267948966, 0.19177, 0.42835, 1.5707963267948966, -0.0, 0.0, 0.0, 0.0, 0.0, 0, WAITING
146.917734, 0.19177, 0.42835, 1.5707963267948966, 0.19177, 0.42835, 1.5707963267948966, 0.0, 0.0, 0.0, 0.5075949190024033, -0.01327283199255791, 1, MOVING
146.922305, 0.19177, 0.42835, 1.5707963267948966, 0.19181971637078307, 0.42939533971322613, 1.5667577477193604, -4.549428972698328E-5, 0.001045531971378088, -0.004038579075536175, 0.5138155506001496, -0.015311335704791845, 1, MOVING
146.927591, 0.19177, 0.42835, 1.5707963267948966, 0.19187720942174782, 0.4306041924203204, 1.5620874504116942, -8.75741211728355E-5, 0.0022550405985795803, -0.00870887638320239, 0.5209890248251106, -0.01764677542094678, 1, MOVING
146.932811, 0.19177, 0.428401125, 1.5706652370513068, 0.19193398462531086, 0.4317979516202813, 1.5574754655562522, -1.1872275849338497E-4, 0.0033987096010406185, -0.013189771495054625, 0.5278195552165259, -0.019902629802518113, 1, MOVING
146.937972, 0.19177005361570498, 0.42881012499648574, 1.5696165191025888, 0.1919901181168034, 0.43297821813963766, 1.552915608498954, -1.455047945039435E-4, 0.004171361551029843, -0.016700910603634878, 0.5329295622971058, -0.021922029083141004, 1, MOVING
146.943203, 0.19177156155706188, 0.4300882491069452, 1.5663392755128451, 0.19204701296160026, 0.43417449292412613, 1.5482939049014535, -1.8343904628708363E-4, 0.004091407108319676, -0.018045370611391665, 0.5341899819230085, -0.023502266479884404, 1, MOVING
146.948444, 0.19177634674290134, 0.4311618634430182, 1.5635863908974605, 0.1921040165711547, 0.435373054603628, 1.5436633660839458, -2.1330115587737969E-4, 0.0042185306831226356, -0.01992302481351471, 0.5363816074939181, -0.025185397751582128, 1, MOVING
146.953674, 0.19178261302414767, 0.4320309658531773, 1.5613578652564348, 0.19216090053947588, 0.4365691006986152, 1.5390425460084463, -2.3401809348990054E-4, 0.004547857171410546, -0.022315319247988574, 0.5394739887801927, -0.026960473084705228, 1, MOVING
146.958834, 0.19178647329760118, 0.4324399476355208, 1.5603091473077169, 0.1922170231544923, 0.4377491385284637, 1.5344835724731738, -2.375170453832785E-4, 0.005321321900630448, -0.025825574834543064, 0.5445381717289738, -0.02893079711660662, 1, MOVING
146.964063, 0.19178808173927167, 0.43259331420143526, 1.5599158780769475, 0.19227389624633773, 0.43894495593394955, 1.529863635919675, -2.254903842210945E-4, 0.006366201577087925, -0.030052242157272646, 0.5508305450822939, -0.031043651764096902, 1, MOVING
